virus	medium	temperature_celsius	timepoint_minutes	replicate	log10_dilution	well_status	well_volume_ml	condition_id	sample_id	is_pilot
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	0	true	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	0	true	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-1	true	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	0	true	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-1	true	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	1.5	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-1.5min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	1	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep1	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	2	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep2	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-3	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-4	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-5	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-6	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-7	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	0	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-1	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
H5N1_mountain_lion_isolate	milk	63.0	2.0	3	-2	false	0.1	H5N1_mountain_lion_isolate-milk-63.0C	H5N1_mountain_lion_isolate-milk-t63C-2min-rep3	false
